1500 31993
0 8 83.6
0 93 43.17
0 123 74.17
0 156 77.37
0 165 21.19
0 170 69.07
0 213 55.9
0 297 65.95
0 301 26.0
0 425 54.34
0 431 50.33
0 439 37.34
0 461 13.04
0 496 39.62
0 607 35.23
0 742 97.51
0 767 48.83
0 811 59.64
0 830 69.64
0 867 87.69
0 876 73.25
0 883 83.49
0 884 72.37
0 887 37.16
0 899 56.09
0 920 84.9
0 952 84.38
0 953 67.36
0 980 87.09
0 1076 47.8
0 1085 52.2
0 1168 45.61
0 1263 64.88
0 1291 37.58
0 1307 67.78
0 1309 22.8
0 1315 26.57
0 1392 84.02
0 1420 82.04
0 1472 72.17
0 1479 50.8
0 1487 88.39
1 124 42.38
1 139 85.91
1 182 91.09
1 195 96.33
1 240 47.17
1 250 84.15
1 276 93.15
1 304 77.79
1 349 34.44
1 358 99.62
1 406 29.07
1 454 15.3
1 477 98.99
1 560 52.77
1 638 36.06
1 651 96.46
1 656 91.29
1 677 82.39
1 691 86.35
1 696 70.94
1 743 88.01
1 774 97.08
1 819 60.17
1 848 89.99
1 869 49.01
1 915 83.55
1 938 32.06
1 963 85.99
1 965 56.14
1 966 90.6
1 1057 64.13
1 1087 87.86
1 1102 86.58
1 1128 92.09
1 1134 29.15
1 1146 99.62
1 1151 94.56
1 1165 26.17
1 1201 59.17
1 1209 63.01
1 1216 45.04
1 1323 25.08
1 1370 84.53
1 1388 36.22
1 1437 62.64
1 1478 44.15
1 1484 34.48
2 4 58.69
2 15 50.01
2 83 48.1
2 96 70.46
2 106 83.26
2 133 6.71
2 192 30.08
2 229 67.27
2 232 56.94
2 234 73.88
2 261 54.08
2 266 86.98
2 302 35.61
2 321 89.0
2 329 38.9
2 336 89.38
2 338 56.08
2 385 41.48
2 386 74.95
2 399 36.36
2 444 94.64
2 451 94.15
2 494 56.6
2 510 75.74
2 517 80.16
2 542 97.62
2 647 83.86
2 650 81.88
2 666 48.7
2 673 52.04
2 697 46.01
2 709 18.79
2 713 56.0
2 714 98.98
2 735 8.94
2 746 24.7
2 798 92.62
2 836 93.11
2 843 48.83
2 880 11.7
2 946 98.41
2 947 37.01
2 974 55.97
2 987 73.76
2 1028 73.35
2 1064 99.32
2 1105 80.06
2 1139 18.68
2 1164 72.09
2 1170 82.38
2 1222 96.25
2 1235 45.28
2 1273 18.87
2 1294 48.17
2 1322 79.51
2 1324 77.52
2 1375 82.07
2 1384 57.27
2 1414 77.23
3 24 25.5
3 109 30.46
3 130 68.26
3 178 39.36
3 184 73.01
3 377 60.17
3 602 88.54
3 672 38.28
3 690 43.19
3 916 40.25
3 1178 37.12
3 1254 44.01
3 1340 59.08
3 1435 76.16
3 1467 21.47
3 1477 82.38
4 15 85.04
4 83 33.24
4 96 74.41
4 133 60.53
4 192 88.6
4 229 12.81
4 232 68.94
4 261 20.0
4 266 47.71
4 302 85.38
4 325 58.46
4 329 85.16
4 336 54.01
4 386 91.18
4 399 41.63
4 451 67.6
4 485 98.43
4 510 70.26
4 612 55.58
4 647 36.77
4 666 11.18
4 697 83.45
4 709 57.98
4 713 14.04
4 735 57.38
4 742 91.09
4 746 78.01
4 798 72.78
4 843 98.01
4 880 65.92
4 898 51.48
4 947 77.23
4 952 68.6
4 960 69.38
4 974 5.66
4 987 62.01
4 996 67.42
4 1028 31.76
4 1105 28.6
4 1139 52.15
4 1163 97.62
4 1164 43.93
4 1170 56.29
4 1235 42.2
4 1263 92.13
4 1264 49.52
4 1265 51.62
4 1273 67.03
4 1294 69.84
4 1324 79.2
4 1384 80.78
4 1414 44.41
5 23 74.06
5 55 10.2
5 70 82.22
5 77 99.76
5 87 80.08
5 99 82.46
5 131 93.51
5 148 16.28
5 151 84.65
5 196 38.05
5 203 58.26
5 348 62.39
5 371 65.52
5 381 54.49
5 427 79.81
5 432 70.71
5 500 71.51
5 503 71.85
5 529 91.53
5 537 89.02
5 538 57.01
5 611 92.2
5 649 82.61
5 678 72.17
5 726 75.93
5 738 71.22
5 744 92.96
5 821 95.13
5 874 73.38
5 890 93.74
5 935 88.24
5 949 86.01
5 993 65.19
5 1015 51.87
5 1044 98.29
5 1054 48.85
5 1060 59.2
5 1142 12.81
5 1171 78.03
5 1173 94.26
5 1211 33.6
5 1247 79.65
5 1281 71.59
5 1319 80.81
5 1430 35.9
5 1476 43.6
5 1485 90.05
5 1491 14.32
6 114 65.46
6 141 66.85
6 145 35.81
6 209 75.27
6 258 74.06
6 293 30.0
6 339 54.63
6 380 69.78
6 446 34.0
6 462 50.61
6 467 61.27
6 511 90.38
6 520 92.66
6 545 44.2
6 569 62.82
6 619 68.26
6 643 44.05
6 646 45.61
6 669 51.09
6 671 92.7
6 728 46.17
6 736 48.75
6 791 43.66
6 827 70.46
6 852 94.02
6 864 94.37
6 872 98.27
6 1016 89.01
6 1036 56.46
6 1137 78.41
6 1144 55.61
6 1174 99.62
6 1195 33.24
6 1253 99.92
6 1431 61.72
6 1454 82.3
7 88 76.97
7 97 86.13
7 113 20.62
7 122 4.47
7 128 68.43
7 198 51.55
7 211 86.33
7 272 44.72
7 285 82.62
7 362 75.13
7 364 55.32
7 414 83.6
7 463 97.49
7 481 74.97
7 530 39.12
7 549 43.74
7 577 85.99
7 579 92.65
7 582 86.02
7 587 84.31
7 641 95.08
7 644 83.19
7 665 26.93
7 701 94.3
7 712 70.94
7 725 84.2
7 770 97.67
7 801 70.58
7 817 46.75
7 860 66.1
7 891 74.46
7 976 42.2
7 1007 56.32
7 1022 91.79
7 1047 82.93
7 1055 29.0
7 1104 11.4
7 1106 29.15
7 1111 98.39
7 1186 14.32
7 1261 26.0
7 1287 94.51
7 1350 63.25
7 1353 30.02
7 1366 89.49
7 1373 74.33
7 1460 90.09
8 104 29.27
8 123 17.49
8 125 97.86
8 140 69.35
8 156 92.44
8 297 56.57
8 301 59.0
8 316 66.19
8 418 87.69
8 425 30.07
8 461 96.63
8 464 93.62
8 496 65.46
8 676 97.58
8 687 73.01
8 767 62.65
8 811 76.69
8 867 57.38
8 876 59.82
8 883 1.0
8 888 72.11
8 899 35.0
8 928 61.98
8 932 75.93
8 980 40.52
8 1002 66.19
8 1008 92.44
8 1019 72.01
8 1032 80.81
8 1085 87.78
8 1168 60.84
8 1184 67.07
8 1228 83.93
8 1291 49.37
8 1307 93.24
8 1315 58.01
8 1327 98.76
8 1329 95.51
8 1332 51.48
8 1338 69.32
8 1360 86.4
8 1392 12.04
8 1395 49.01
8 1456 56.3
8 1479 73.55
8 1487 23.02
8 1497 92.96
9 19 61.1
9 110 74.97
9 147 87.48
9 150 28.18
9 163 69.29
9 204 81.02
9 238 18.03
9 267 15.81
9 320 70.21
9 331 93.94
9 333 62.43
9 353 89.68
9 407 96.83
9 465 85.84
9 484 31.14
9 487 84.05
9 522 40.71
9 565 83.22
9 573 92.05
9 574 29.0
9 620 62.65
9 626 70.52
9 655 45.71
9 683 79.62
9 710 95.08
9 809 62.63
9 863 10.3
9 879 89.87
9 892 83.45
9 904 96.38
9 918 88.32
9 937 80.72
9 1021 76.54
9 1035 68.88
9 1048 90.61
9 1122 34.21
9 1147 63.07
9 1191 46.49
9 1227 83.26
9 1352 48.66
9 1381 48.75
9 1419 81.02
10 13 46.84
10 21 82.01
10 116 76.12
10 157 26.08
10 174 75.29
10 231 90.26
10 305 94.54
10 347 43.86
10 356 73.76
10 423 76.85
10 442 62.51
10 516 87.09
10 535 60.37
10 557 51.0
10 636 96.25
10 689 85.23
10 718 75.01
10 720 35.38
10 768 79.4
10 777 39.01
10 838 60.44
10 910 76.94
10 1088 89.68
10 1114 66.19
10 1150 71.59
10 1206 93.26
10 1293 48.3
10 1316 24.17
10 1376 94.15
10 1438 79.16
11 31 81.58
11 111 71.01
11 127 71.7
11 143 94.37
11 177 69.26
11 222 82.66
11 286 99.05
11 592 46.62
11 627 56.3
11 668 54.71
11 688 39.12
11 745 65.38
11 808 79.81
11 818 71.47
11 895 99.61
11 1092 99.02
11 1103 50.57
11 1107 79.4
11 1372 16.16
11 1390 74.03
11 1468 67.48
12 36 21.02
12 161 78.64
12 235 74.3
12 254 77.78
12 265 55.15
12 303 91.81
12 369 50.12
12 374 14.14
12 400 48.85
12 470 91.61
12 514 94.02
12 556 73.24
12 664 53.04
12 681 97.12
12 703 29.0
12 748 45.22
12 754 54.12
12 775 71.87
12 885 88.2
12 934 60.37
12 944 36.35
12 969 87.82
12 1014 91.24
12 1026 65.74
12 1038 83.45
12 1143 86.47
12 1156 68.62
12 1246 59.46
12 1276 90.69
12 1286 79.0
