1500 32637
0 30 75.29
0 45 50.48
0 65 70.6
0 70 85.91
0 71 70.86
0 72 81.49
0 174 95.26
0 191 87.11
0 194 89.82
0 213 98.18
0 271 93.94
0 274 62.03
0 278 84.02
0 279 94.76
0 297 64.85
0 313 79.51
0 420 28.44
0 434 71.0
0 453 34.13
0 460 47.2
0 537 81.39
0 623 81.6
0 650 67.01
0 702 39.66
0 711 79.08
0 727 74.85
0 751 54.67
0 770 81.3
0 824 47.43
0 932 67.01
0 962 23.02
0 964 56.57
0 1038 66.27
0 1078 95.26
0 1116 25.5
0 1146 78.87
0 1147 74.3
0 1178 96.63
0 1236 59.14
0 1237 94.37
0 1242 58.52
0 1264 70.61
0 1286 76.12
0 1325 72.47
0 1330 92.96
0 1375 95.52
0 1398 36.22
0 1453 85.33
0 1483 43.01
1 15 99.3
1 28 46.57
1 56 99.25
1 63 24.21
1 80 67.54
1 85 70.43
1 120 92.36
1 134 66.53
1 180 97.08
1 250 83.24
1 256 94.85
1 267 49.19
1 316 79.18
1 328 82.68
1 334 87.57
1 341 48.1
1 352 96.61
1 353 63.98
1 399 58.52
1 401 96.38
1 415 94.58
1 418 95.44
1 432 80.75
1 469 47.52
1 509 89.81
1 514 84.53
1 549 85.44
1 619 31.62
1 654 68.6
1 667 11.7
1 688 72.12
1 715 77.1
1 719 66.07
1 739 80.92
1 787 84.31
1 797 50.16
1 835 45.22
1 849 78.64
1 854 95.85
1 908 42.49
1 910 23.26
1 948 72.35
1 950 77.34
1 960 80.71
1 970 53.85
1 985 85.33
1 1032 99.85
1 1055 74.53
1 1144 92.72
1 1148 14.21
1 1151 62.37
1 1204 81.02
1 1206 28.3
1 1277 27.66
1 1295 52.2
1 1322 76.3
1 1324 81.61
1 1353 16.03
1 1362 90.8
1 1369 59.93
1 1373 94.76
1 1381 84.17
1 1423 52.33
1 1448 21.02
1 1464 59.68
1 1471 35.85
2 40 36.67
2 52 60.21
2 98 77.13
2 107 90.79
2 159 59.41
2 160 97.86
2 197 88.57
2 239 99.81
2 339 39.62
2 346 60.93
2 376 58.14
2 387 47.76
2 455 83.24
2 485 71.11
2 499 67.48
2 567 63.16
2 651 32.2
2 653 84.86
2 679 40.25
2 689 73.41
2 691 81.79
2 733 61.66
2 735 95.02
2 743 85.21
2 759 10.82
2 792 86.68
2 796 71.59
2 808 88.07
2 832 56.32
2 868 85.96
2 931 88.51
2 946 50.22
2 998 99.0
2 1056 44.01
2 1060 21.1
2 1072 62.17
2 1076 76.22
2 1083 45.01
2 1093 89.19
2 1098 78.39
2 1108 63.63
2 1203 94.13
2 1224 91.92
2 1225 93.19
2 1253 99.76
2 1334 93.65
2 1345 94.19
2 1367 79.4
2 1438 70.77
3 4 58.26
3 100 37.66
3 110 90.14
3 133 27.0
3 142 94.2
3 148 89.27
3 214 72.17
3 305 25.61
3 426 68.26
3 444 98.27
3 456 95.26
3 483 33.38
3 491 46.23
3 511 68.03
3 624 84.85
3 648 99.92
3 675 75.0
3 676 30.07
3 690 27.2
3 762 51.24
3 793 32.76
3 840 51.87
3 878 92.07
3 896 35.23
3 966 73.55
3 990 36.4
3 1006 57.71
3 1050 93.3
3 1086 32.2
3 1139 67.62
3 1150 40.72
3 1198 81.93
3 1247 83.23
3 1292 54.12
3 1305 46.53
3 1319 94.87
3 1339 56.8
3 1389 75.13
3 1410 76.11
4 16 95.0
4 81 91.02
4 100 90.44
4 103 94.19
4 105 88.32
4 110 78.03
4 133 46.1
4 148 82.01
4 157 89.64
4 305 33.62
4 426 22.85
4 444 88.53
4 456 58.31
4 483 34.18
4 491 74.73
4 598 91.29
4 624 27.46
4 665 96.54
4 675 83.36
4 676 38.08
4 690 32.65
4 706 92.91
4 762 22.36
4 793 52.24
4 820 76.16
4 840 81.58
4 878 68.68
4 896 42.2
4 966 46.1
4 990 51.2
4 991 57.27
4 1021 61.0
4 1050 43.42
4 1051 87.09
4 1086 59.14
4 1139 76.22
4 1150 62.0
4 1198 33.24
4 1247 31.14
4 1305 91.29
4 1319 37.12
4 1339 24.41
4 1410 45.28
5 59 97.01
5 126 42.05
5 179 31.05
5 229 84.29
5 235 42.15
5 258 30.41
5 364 61.29
5 467 97.95
5 476 28.28
5 482 59.14
5 531 78.29
5 599 49.37
5 632 54.2
5 636 92.01
5 708 89.81
5 740 49.58
5 783 93.62
5 798 56.44
5 827 5.83
5 838 95.43
5 851 70.58
5 852 85.09
5 889 65.0
5 943 71.03
5 953 39.82
5 1019 32.02
5 1040 78.52
5 1140 43.57
5 1159 89.81
5 1164 8.94
5 1252 31.3
5 1396 58.73
5 1434 85.01
6 15 77.03
6 45 83.63
6 70 68.54
6 154 24.35
6 191 50.61
6 241 85.7
6 264 99.72
6 274 88.6
6 302 22.47
6 328 95.52
6 393 83.93
6 412 49.82
6 415 79.12
6 460 67.01
6 514 91.24
6 543 8.6
6 571 24.41
6 603 92.11
6 634 23.02
6 637 80.65
6 640 64.62
6 684 92.35
6 702 83.22
6 711 30.41
6 720 75.33
6 725 84.2
6 727 66.57
6 751 63.51
6 824 78.92
6 854 78.64
6 871 60.67
6 883 50.12
6 928 73.39
6 932 46.04
6 940 70.18
6 945 63.13
6 960 98.41
6 961 46.84
6 995 88.23
6 1062 87.05
6 1078 72.8
6 1143 61.85
6 1144 80.99
6 1147 74.63
6 1169 58.42
6 1236 90.76
6 1242 68.62
6 1301 41.11
6 1324 92.03
6 1343 76.32
6 1375 58.73
6 1392 66.19
6 1398 75.64
6 1399 59.08
6 1428 86.68
7 33 85.38
7 41 40.85
7 116 29.0
7 130 99.86
7 144 65.97
7 155 13.89
7 189 86.02
7 238 35.47
7 247 74.43
7 301 24.7
7 326 63.35
7 331 94.51
7 350 84.21
7 411 76.22
7 416 29.7
7 464 83.17
7 487 13.93
7 499 97.42
7 501 84.81
7 524 42.44
7 540 66.47
7 541 76.06
7 554 62.51
7 567 98.88
7 575 95.52
7 671 76.97
7 673 63.78
7 691 85.15
7 726 70.33
7 732 37.16
7 743 79.12
7 749 12.04
7 754 12.73
7 772 84.2
7 775 38.01
7 780 99.3
7 830 99.57
7 877 95.29
7 938 45.61
7 974 93.43
7 977 59.08
7 1029 82.86
7 1031 57.71
7 1053 77.82
7 1072 99.73
7 1093 75.0
7 1108 98.49
7 1120 38.12
7 1207 58.05
7 1214 74.33
7 1231 96.25
7 1260 47.01
7 1271 91.55
7 1287 85.45
7 1293 84.48
7 1299 43.86
7 1334 68.71
7 1382 41.05
7 1402 75.64
7 1413 20.12
7 1418 75.8
7 1479 67.72
7 1490 15.13
8 9 64.85
8 78 86.4
8 135 65.86
8 176 84.48
8 395 12.65
8 402 89.81
8 423 99.72
8 471 93.23
8 548 86.68
8 595 68.88
8 717 43.0
8 764 98.76
8 982 89.27
8 992 17.03
8 1005 48.6
8 1131 77.62
8 1162 49.68
8 1181 68.35
8 1187 85.21
8 1188 54.2
8 1235 93.74
8 1329 76.66
8 1424 73.05
9 66 98.01
9 78 33.73
9 135 14.87
9 299 96.43
9 395 65.76
9 402 52.47
9 421 92.03
9 423 35.36
9 471 37.7
9 544 87.37
9 548 79.88
9 583 92.07
9 595 63.64
9 617 88.19
9 639 75.19
9 664 49.09
9 697 71.51
9 717 87.68
9 760 67.42
9 764 83.67
9 786 75.0
9 941 58.14
9 982 83.49
9 992 60.21
9 1004 77.62
9 1005 66.73
9 1039 98.84
9 1131 41.11
9 1162 35.51
9 1171 79.08
9 1181 5.39
9 1187 31.78
9 1188 74.71
9 1235 30.02
9 1245 65.22
9 1283 83.95
9 1329 77.16
9 1358 99.01
9 1395 81.01
9 1414 90.51
9 1424 8.6
9 1439 95.08
9 1445 66.19
9 1493 87.73
10 33 83.1
10 62 36.01
10 67 47.51
10 106 86.95
10 140 82.98
10 145 48.26
10 153 48.01
10 251 49.82
10 298 55.01
10 331 45.18
10 350 83.2
10 354 68.88
10 397 97.95
10 408 97.59
10 411 62.17
10 417 83.63
10 541 58.8
10 557 79.4
10 570 15.26
10 608 95.02
10 622 62.8
10 631 97.08
10 647 69.57
10 680 95.96
10 682 83.93
10 712 65.92
10 736 87.66
10 772 67.68
10 780 43.66
10 788 75.93
10 830 48.17
10 857 71.45
10 901 62.77
10 902 94.58
10 912 77.1
10 942 46.07
10 969 72.42
10 1031 90.55
10 1084 45.88
10 1132 50.49
10 1173 53.15
10 1195 80.53
10 1207 96.77
10 1223 10.63
10 1226 81.3
10 1228 47.01
10 1251 54.42
10 1271 55.97
10 1294 72.2
10 1336 26.31
10 1390 20.62
10 1479 77.9
11 171 27.86
11 175 68.41
11 187 99.01
11 198 99.82
11 209 64.47
11 268 65.46
11 273 54.59
11 281 20.59
11 292 51.88
11 436 95.85
11 439 99.72
11 474 56.29
11 492 11.66
11 605 63.01
11 620 76.12
11 641 49.24
11 646 97.42
11 657 96.42
11 714 52.15
11 771 89.4
11 833 79.51
11 841 85.8
11 884 25.3
11 906 99.72
11 1018 42.72
11 1091 85.21
11 1254 51.66
11 1276 81.58
11 1281 96.6
11 1351 74.06
11 1372 75.96
11 1394 12.0
11 1431 72.28
11 1470 66.89
11 1472 80.13
11 1473 49.0
12 47 27.29
12 50 88.84
12 64 18.87
12 86 81.15
12 96 77.25
12 123 52.63
12 161 63.06
12 184 73.05
12 190 92.02
12 231 66.29
12 257 51.09
12 265 85.38
12 284 63.2
12 323 28.44
12 327 43.6
12 342 46.86
12 355 76.92
12 379 25.0
12 438 95.13
12 530 86.15
12 532 26.93
12 552 94.26
12 606 69.07
12 744 47.42
12 785 69.38
12 812 81.22
12 837 86.12
12 858 86.68
12 887 89.99
12 971 95.89
12 973 28.44
12 993 73.25
12 996 83.22
12 1000 83.73
12 1022 86.83
12 1057 97.8
12 1061 56.44
12 1066 99.02
12 1070 89.0
12 1080 54.2
12 1081 72.5
12 1196 75.96
12 1233 46.01
12 1240 88.54
12 1262 44.72
12 1289 99.33
12 1290 17.26
12 1308 63.56
12 1378 33.24
12 1408 59.91
12 1477 90.52
12 1491 60.53
13 16 82.73
13 34 49.19
13 49 47.76
13 89 83.49
13 113 92.4
13 182 70.52
13 253 61.27
13 275 55.11
13 288 40.05
13 363 88.81
13 400 37.74
13 409 17.89
13 419 79.06
13 525 69.86
13 534 38.0
13 572 80.23
13 590 61.33
13 626 99.46
13 628 69.46
13 665 65.07
13 678 44.01
13 696 97.74
13 706 87.82
13 735 93.62
13 791 87.71
13 801 20.1
13 829 57.07
13 836 55.22
13 859 63.07
13 874 58.46
13 888 52.55
13 895 58.05
13 907 79.2
13 924 97.01
13 955 25.24
13 984 75.0
13 994 88.14
13 1051 90.27
13 1075 93.86
13 1118 58.01
13 1123 58.42
13 1130 93.3
13 1134 76.61
13 1190 45.34
13 1241 53.24
13 1341 47.85
13 1455 73.76
13 1495 74.0
14 29 82.23
14 31 7.21
14 105 64.66
14 110 91.79
14 139 56.44
14 197 86.28
14 244 96.19
14 336 93.49
14 357 22.85
14 363 56.14
14 403 68.12
14 437 77.16
14 456 94.67
14 472 19.92
14 528 49.4
14 598 66.22
14 607 93.11
14 628 75.0
14 644 87.6
14 649 60.81
14 696 57.7
14 792 85.7
14 820 76.85
14 856 78.29
14 878 89.49
14 880 64.5
14 899 35.34
14 927 88.96
14 931 91.02
14 984 73.16
14 998 80.71
14 1027 99.16
14 1068 93.06
14 1076 96.1
14 1085 47.04
14 1111 67.27
14 1202 61.91
14 1243 65.07
14 1285 72.2
14 1328 25.0
14 1436 67.47
14 1459 70.66
15 51 77.62
15 70 97.27
15 120 77.01
15 134 83.87
15 154 84.86
15 180 91.83
15 227 52.2
15 264 63.13
15 267 96.83
15 296 95.57
15 302 58.19
15 316 81.47
15 328 39.6
15 341 86.03
15 353 82.49
15 380 79.26
15 399 53.41
15 415 18.36
15 514 32.53
15 539 88.14
15 543 76.61
15 571 78.57
15 603 73.5
15 619 80.62
15 634 78.52
15 640 15.65
15 667 89.27
15 684 92.42
15 711 97.02
15 715 24.19
15 719 66.04
15 720 82.73
15 725 61.52
15 748 95.88
15 765 91.59
15 797 49.48
15 800 88.62
15 849 38.28
15 854 24.17
15 883 92.59
15 890 74.95
15 910 81.27
15 928 52.2
15 940 85.16
15 945 42.19
15 948 64.2
15 950 51.74
15 960 42.45
15 961 55.54
15 970 91.39
15 985 34.01
15 1062 21.21
15 1078 92.7
15 1143 56.46
15 1144 13.45
15 1169 76.66
15 1206 92.14
15 1222 79.08
15 1301 70.06
15 1303 88.46
15 1322 37.8
15 1324 21.54
15 1343 2.83
15 1381 33.54
15 1392 42.54
15 1399 18.68
15 1423 81.15
15 1428 65.0
15 1448 89.05
15 1461 72.18
15 1464 98.84
15 1465 94.02
15 1471 97.25
15 1480 90.2
16 34 39.56
16 49 45.8
16 103 54.08
16 182 18.6
16 228 57.04
16 283 82.73
16 288 98.27
16 381 84.17
16 409 98.05
16 426 85.91
16 466 72.24
16 498 45.22
16 525 75.66
16 534 95.52
16 535 47.43
16 547 69.01
16 624 67.62
16 665 22.02
16 678 72.5
16 706 5.1
16 774 97.74
16 778 72.11
16 791 31.4
16 801 63.35
16 888 44.6
16 895 25.0
16 924 69.89
16 934 88.36
16 966 96.18
16 991 88.01
16 1011 91.93
16 1021 48.7
16 1050 83.19
16 1051 8.94
16 1118 75.29
16 1123 88.51
16 1190 56.86
16 1198 88.6
16 1241 50.21
16 1247 70.29
16 1319 63.69
16 1332 79.2
16 1339 98.86
16 1458 95.89
16 1495 82.73
17 106 80.99
17 108 57.94
17 124 30.61
17 130 91.55
17 138 51.31
17 173 84.77
17 205 83.73
17 226 60.88
17 230 88.41
17 321 85.09
17 322 82.3
17 325 69.43
17 334 96.88
17 335 64.5
17 351 67.74
17 377 46.32
17 397 88.05
17 408 81.1
17 413 65.3
17 451 97.51
17 452 55.32
17 519 93.81
17 556 70.84
17 557 96.33
17 561 30.59
17 580 82.76
17 608 89.0
17 666 90.91
17 668 10.3
17 864 35.38
17 894 71.51
17 925 37.2
17 1043 97.75
17 1109 47.41
17 1170 70.29
17 1174 26.08
17 1186 65.46
17 1210 42.2
17 1238 55.36
17 1268 38.01
17 1371 40.31
17 1437 38.18
17 1443 97.62
17 1452 36.24
17 1478 46.53
18 19 87.82
18 48 49.66
18 88 27.66
18 101 25.71
18 125 65.51
18 132 64.88
