100 200
7 79 9.771759
23 24 3.851089
10 34 8.033585
39 81 2.157272
9 60 6.452789
17 71 5.189774
49 87 7.163605
72 90 3.267853
9 98 1.826859
24 76 7.863297
2 96 2.614166
13 14 8.731766
31 42 4.751282
0 63 1.179352
18 73 9.658051
4 24 3.887070
58 63 6.401291
26 75 3.326218
23 78 6.467072
35 54 2.534653
48 68 6.786911
4 79 9.876953
10 94 9.494904
57 73 2.404053
40 51 9.066025
81 92 8.529343
14 61 5.283707
65 78 7.978928
39 46 1.905273
79 84 8.329117
9 97 1.941254
6 62 5.930801
33 38 4.137009
19 66 4.628098
49 92 4.540207
53 60 3.414108
40 57 2.963120
7 76 8.026581
44 90 6.689545
47 78 5.468552
29 93 3.956421
16 26 4.550232
4 66 9.527725
2 38 5.782349
28 92 6.108643
58 95 2.310806
27 37 7.387863
10 62 2.064438
5 74 3.174332
28 93 4.902344
30 37 5.384369
2 61 2.275238
16 97 4.563553
34 41 3.780228
30 69 8.171738
62 64 5.968155
4 88 6.029541
21 59 9.876129
19 21 9.125763
4 65 7.989227
75 93 2.404327
26 85 9.696091
31 81 9.195389
91 98 8.787247
67 87 8.630966
23 50 1.154221
33 59 4.677261
62 70 6.582291
0 15 1.342636
30 33 3.389252
4 78 9.162430
64 66 9.644318
21 64 8.238754
67 88 6.816849
47 65 3.904236
40 71 7.930588
25 59 5.507553
77 93 9.665878
40 99 7.858078
86 95 5.332870
11 41 3.545944
52 82 8.248230
46 54 8.643875
10 17 6.783890
13 39 8.226120
16 88 6.214111
11 34 8.679443
12 55 3.959167
31 99 8.736298
36 46 4.422241
16 54 5.805145
32 65 6.010315
17 83 3.167328
47 72 5.669189
63 92 2.880447
20 51 4.908112
54 91 7.055939
42 91 3.312485
3 85 2.312042
31 95 4.725052
80 97 9.537338
22 72 2.664566
53 83 4.988037
72 82 7.579437
43 60 8.542252
10 51 1.764236
1 54 5.356079
26 31 9.129333
10 18 3.211273
12 54 4.498734
19 23 8.517807
62 67 5.717255
40 53 9.231918
16 68 6.585724
37 73 3.870178
21 58 2.501144
33 87 9.347961
0 11 1.663300
29 42 5.544357
28 78 6.817673
24 87 3.289139
5 43 9.740860
8 54 8.891068
37 49 9.031693
7 59 6.374786
22 26 9.538437
23 67 8.799606
12 52 4.083176
45 65 6.028030
36 91 8.223648
36 59 4.845627
11 70 5.281235
16 36 3.377167
7 29 3.978394
13 51 2.804916
13 56 7.523682
3 45 7.175278
28 51 5.367615
56 76 6.406784
71 75 9.789886
22 45 9.359634
36 69 2.059631
52 59 4.834503
39 54 1.873688
1 67 1.399902
39 77 3.288177
82 99 4.877350
11 88 6.380142
6 17 8.891617
23 68 4.309769
47 63 6.451553
41 77 8.068329
16 32 2.821396
64 93 9.929688
86 88 5.862274
35 41 2.480682
68 70 7.575317
22 85 9.092941
40 74 4.742767
44 69 2.807388
21 23 2.369720
76 77 7.039322
56 68 7.235291
32 97 5.353745
45 61 5.837280
74 77 6.293625
16 81 1.031036
65 90 9.634018
43 90 8.854813
37 48 1.472000
67 91 4.607910
40 67 7.470261
25 66 7.235565
16 21 7.590973
20 34 7.827728
12 78 5.893860
29 50 3.812912
12 74 9.390671
4 37 8.787247
24 78 8.998459
1 76 3.401474
48 82 4.304138
52 80 6.338806
19 81 5.150635
51 58 2.153702
25 88 1.974213
7 23 2.594528
24 72 6.374786
76 89 6.025696
26 51 9.566589
8 47 8.666260
13 41 7.158386
40 43 8.602676
35 36 5.130859
34 35 1.888794
27 91 8.929245
25 83 2.532730
0 36 9.256775
12 59 7.778015
0 16 4.455475
