200 600
20 21 4.189606
69 76 1.787445
162 166 3.179138
168 187 3.169525
52 165 4.535950
32 184 8.605972
167 173 2.708786
59 64 4.554901
175 190 8.211838
63 160 4.414276
46 96 1.857758
83 152 7.167175
61 150 7.068024
91 115 9.551071
117 185 6.132538
98 157 8.063797
52 72 8.333099
75 158 4.606400
172 182 4.517822
66 157 9.170807
74 139 1.013458
35 133 4.714615
63 146 6.680206
74 124 1.225220
91 165 1.464172
148 154 9.958801
20 177 2.970261
32 69 4.951920
14 68 9.382294
128 179 5.132645
35 161 2.469009
9 68 9.724380
68 130 2.472031
87 186 2.112778
44 82 7.333893
38 145 9.960861
66 196 8.031250
61 189 1.090225
4 53 6.689407
41 126 6.503464
10 167 1.710953
83 195 7.911224
28 170 1.316269
89 161 2.233078
34 181 4.695114
146 182 1.777557
26 115 7.386353
8 143 3.167465
84 186 3.553772
96 169 8.555984
69 87 5.494919
11 128 9.294952
7 176 1.017441
197 198 2.946777
29 46 8.240402
101 134 6.390991
99 109 1.923264
62 193 1.763000
42 185 5.599152
175 198 6.070602
3 41 8.582764
56 62 8.567383
40 145 6.349243
23 183 1.323959
7 54 9.822845
119 131 9.919525
45 89 6.790207
118 126 1.787582
39 151 1.946884
57 76 7.482895
20 53 6.009079
0 20 6.998398
102 112 7.868790
173 195 7.239822
42 111 6.944016
50 66 9.883545
87 111 6.668808
140 184 4.067520
131 132 5.495056
64 121 5.734146
66 199 9.820511
36 56 8.921692
44 166 5.930939
13 84 8.912491
59 177 7.341309
122 134 3.881439
168 184 1.843475
6 147 7.545517
25 194 2.112503
51 199 7.302170
127 179 5.898117
14 185 2.450607
48 79 8.623138
0 188 8.328018
3 68 4.632355
57 184 6.547546
113 173 9.384903
79 143 7.014603
187 197 2.550171
2 81 7.003067
38 51 6.269180
60 167 9.309509
82 88 4.763229
25 195 9.361832
104 189 7.015701
54 110 6.144348
81 189 3.430450
53 186 3.909866
12 66 3.162796
82 137 1.883575
0 131 6.241989
35 122 9.523331
6 18 4.651031
79 154 4.385162
112 121 8.251938
78 173 7.346252
114 189 5.918991
117 153 3.960266
67 79 6.886063
39 40 3.736969
12 59 2.195313
148 199 9.931885
30 142 2.758224
26 83 3.051971
128 130 6.752716
9 39 6.476547
126 184 9.029907
106 182 9.050644
21 135 8.954376
60 152 2.365463
39 117 6.711105
71 158 2.734604
4 135 3.845596
110 183 4.797836
41 108 5.666306
99 156 4.231491
38 60 6.118668
26 75 9.215027
97 156 9.852783
157 188 9.101181
2 145 5.438751
153 167 4.160492
121 178 6.044922
11 60 8.312637
22 25 9.378036
93 124 2.437149
113 131 5.291809
57 84 4.143463
21 170 5.209824
98 197 1.811478
78 166 4.359894
53 160 6.251740
15 183 4.811844
9 142 3.514633
143 172 4.409332
16 44 1.168365
184 196 3.929092
81 185 9.790024
21 63 8.155670
2 59 5.462646
27 105 2.045761
18 160 2.738174
127 144 6.765076
76 95 6.829208
13 160 4.116272
163 192 5.708466
160 185 3.733810
55 123 2.346512
29 69 6.407059
59 113 4.487198
30 71 6.003448
190 199 1.157654
77 120 4.695938
33 135 9.533493
81 138 2.558685
11 174 2.823044
121 123 9.511108
108 148 4.760757
10 110 7.594543
31 43 4.654190
55 193 7.367813
53 116 6.664276
129 156 6.861893
30 122 4.270767
9 156 6.211090
49 162 2.569946
85 137 1.020874
47 49 6.695313
75 109 1.230988
0 158 1.059875
67 81 2.013489
70 119 6.345123
143 147 6.920258
164 177 1.768356
88 163 4.789459
32 168 2.897202
5 164 4.840683
0 54 9.136887
77 99 1.940704
68 137 4.003662
111 136 3.186417
27 196 4.403015
110 127 7.756042
62 107 5.368027
78 164 3.394333
102 182 4.074524
34 195 3.949966
41 122 4.428558
110 139 2.051804
113 189 9.137024
139 170 7.310684
139 196 4.902756
32 101 3.349976
61 154 9.246475
4 52 9.522507
51 159 5.441223
78 118 8.335434
94 128 8.156082
21 181 7.408463
152 165 1.639130
51 172 1.207642
75 134 9.627151
19 122 8.845612
74 190 3.659378
73 171 6.913803
147 169 2.074738
40 125 7.601685
63 128 8.713501
3 111 6.290466
66 83 7.197525
33 85 1.344009
49 96 2.652756
22 158 8.002136
51 168 5.842224
63 78 1.070175
37 123 1.917908
15 70 9.526352
59 166 4.351929
89 154 7.210709
89 118 3.099350
55 65 2.436050
90 92 9.649261
139 177 8.653076
48 86 4.355774
86 93 6.228668
17 159 5.303757
22 30 6.938660
92 131 1.942215
103 182 6.952393
145 186 2.833755
115 187 4.880096
9 115 9.098297
58 109 9.878189
46 47 8.492264
24 168 6.851868
21 49 9.544891
74 102 1.470490
80 157 6.787598
7 43 6.002213
168 174 9.840698
32 174 2.903381
38 40 7.988266
23 33 5.636780
42 109 3.848206
67 127 1.373810
86 178 8.862366
27 165 5.023880
161 199 4.558472
10 193 4.462479
152 191 3.900803
102 188 5.872986
23 135 1.526245
125 180 3.790802
115 141 4.275986
94 168 5.733322
47 72 8.163635
65 178 3.224731
42 168 3.783386
51 184 7.565430
59 84 3.143158
80 97 5.876144
131 166 2.018982
89 109 2.734329
173 184 2.160980
24 146 7.150833
42 122 6.039978
24 125 1.674698
102 111 1.308578
120 198 5.092407
82 182 3.760315
3 188 6.477509
51 181 1.304321
19 136 3.274994
17 32 1.331100
0 132 8.648819
62 96 6.834290
52 102 8.490891
28 67 9.754181
66 114 5.290985
75 192 3.252609
20 175 7.486191
21 154 9.981049
131 146 8.954514
140 194 2.890747
62 95 5.992874
60 65 6.745712
139 149 8.412613
48 129 1.226730
97 197 6.308594
178 197 2.382629
27 104 8.607895
133 146 7.163055
23 98 2.510208
